TIMESTAMP,wnd_spd,wnd_spd_max,wnd_spd_min,u_star,wnd_dir_sonic
02-05-15 08,1.689975,1.88336,1.49659,0.29929805,-39.50528
02-05-15 09,3.026497,3.396279,2.656715,0.4614049,-43.358645
02-05-15 10,3.2613615,3.344362,3.178361,0.58626315,-54.22981
02-05-15 11,3.0801275,3.340923,2.819332,0.58286135,-73.18857
02-05-15 12,2.66868,2.808354,2.529006,0.55413535,-80.371135
02-05-15 13,2.9285395,3.174647,2.682432,0.5287023,-82.44096
02-05-15 14,3.244212,3.343737,3.144687,0.60276245,-82.062195
02-05-15 15,3.2768805,3.445887,3.107874,0.58860885,-88.816375
02-05-15 16,2.788705,2.998608,2.578802,0.53342635,-93.34517
02-05-15 17,1.9838105,2.043789,1.923832,0.3411552,-104.5539
02-05-15 18,1.7201455,1.846718,1.593573,0.1871587,-115.48965
02-05-15 19,2.3034775,2.45012,2.156835,0.2915175,-118.00235
02-05-15 20,2.212524,2.300137,2.124911,0.3227282,-117.83215
02-05-15 21,2.041552,2.097224,1.98588,0.30244205,-118.4701
02-05-15 22,1.938962,2.001531,1.876393,0.27976265,-112.3548
02-05-15 23,2.0853505,2.290927,1.879774,0.2865435,-114.07875
02-06-15 00,1.328444,1.375006,1.281882,0.1084428,-124.92015
02-06-15 01,1.3929155,1.423321,1.36251,0.11173915,-124.07585
02-06-15 02,1.418767,1.492624,1.34491,0.088448085,-123.44935
02-06-15 03,1.205234,1.252561,1.157907,0.061620325,-115.60415
02-06-15 04,0.7793201,0.7906273,0.7680129,0.051898075,-143.3969
02-06-15 05,1.165028,1.2924,1.037656,0.08390608,-134.6003
02-06-15 06,1.635608,1.698592,1.572624,0.18081565,-119.80385
02-06-15 07,1.6019315,1.678979,1.524884,0.19840185,-124.36505
02-06-15 08,2.1228675,2.366081,1.879654,0.3898795,-93.536025
02-06-15 09,3.1558695,3.701382,2.610357,0.5742812,-81.3782
02-06-15 10,3.869612,4.157238,3.581986,0.71287985,-70.26967
02-06-15 11,3.604379,3.628627,3.580131,0.6670703,-60.814755
02-06-15 12,3.292488,3.403592,3.181384,0.62694615,-67.237735
02-06-15 13,2.7787265,2.792644,2.764809,0.55684215,-77.17264
02-06-15 14,2.90785,2.974781,2.840919,0.49852605,-58.387145
02-06-15 15,2.719339,2.725554,2.713124,0.5288281,-56.535175
02-06-15 16,2.5830995,2.924803,2.241396,0.40934725,-62.120115
02-06-15 17,1.739805,1.963495,1.516115,0.28391295,-77.88121
02-06-15 18,1.288206,1.453556,1.122856,0.1114938,-132.56335
02-06-15 19,1.584201,1.624311,1.544091,0.12710455,-139.58745
02-06-15 20,1.9050725,1.972512,1.837633,0.2037721,-123.7399
02-06-15 21,1.9092675,2.092767,1.725768,0.200674,-122.3408
02-06-15 22,1.5191205,1.558271,1.47997,0.15417325,-128.43995
02-06-15 23,1.683499,1.753489,1.613509,0.16942095,-126.9069
02-07-15 00,1.506498,1.674194,1.338802,0.13325715,-114.81665
02-07-15 01,1.198358,1.322148,1.074568,0.09673667,-130.3881
02-07-15 02,1.4493785,1.466473,1.432284,0.11441635,-117.9058
02-07-15 03,1.340642,1.417839,1.263445,0.1050638,-122.7307
02-07-15 04,1.55914,1.781261,1.337019,0.13188815,-124.90445
02-07-15 05,1.280555,1.420416,1.140694,0.09517545,-124.2852
02-07-15 06,1.5651685,1.596143,1.534194,0.12123225,-119.84125
02-07-15 07,1.687467,1.849539,1.525395,0.17663345,-111.18165
02-07-15 08,1.696518,1.939161,1.453875,0.31916945,-77.78427
02-07-15 09,2.8639515,3.16057,2.567333,0.5482936,-60.582485
02-07-15 10,3.6398265,3.653255,3.626398,0.60110675,-50.505615
02-07-15 11,3.6050985,3.607442,3.602755,0.64895835,-59.020815
02-07-15 12,3.4959995,3.6637,3.328299,0.63552445,-70.74791
02-07-15 13,2.74013,2.897985,2.582275,0.51913695,-72.882475
02-07-15 14,2.734571,2.943584,2.525558,0.5083618,-75.408065
02-07-15 15,2.552324,2.73405,2.370598,0.51632295,-65.927155
02-07-15 16,3.0402855,3.151478,2.929093,0.54973025,-77.684355
02-07-15 17,2.052081,2.32761,1.776552,0.37320325,-81.783475
02-07-15 18,1.6957085,1.736112,1.655305,0.1982657,-98.09501
02-07-15 19,1.710828,1.763154,1.658502,0.17686175,-109.00105
02-07-15 20,1.902675,1.957402,1.847948,0.1958956,-109.9396
02-07-15 21,1.941546,1.969073,1.914019,0.21585645,-109.124
02-07-15 22,1.872612,1.898779,1.846445,0.1947916,-108.8297
02-07-15 23,0.91432245,1.272283,0.5563619,0.10374221,-103.94505
02-08-15 00,1.8953555,1.957941,1.83277,0.1761739,-118.3699
02-08-15 01,1.8837915,1.885561,1.882022,0.15698505,-115.88025
02-08-15 02,1.807748,1.82425,1.791246,0.1760419,-110.127
02-08-15 03,1.940825,2.045222,1.836428,0.18255065,-110.62035
02-08-15 04,1.7396855,1.752688,1.726683,0.19683315,-104.55595
02-08-15 05,1.5172165,1.625595,1.408838,0.14539715,-101.8097
02-08-15 06,1.412564,1.711217,1.113911,0.14288396,-103.2764
02-08-15 07,2.4571085,2.501858,2.412359,0.38821385,-102.217645
02-08-15 08,2.929043,3.037043,2.821043,0.57175045,-75.055695
02-08-15 09,4.469989,4.51238,4.427598,0.717747,-55.799515
02-08-15 10,3.999018,4.131511,3.866525,0.70186215,-49.558865
02-08-15 11,3.8861345,4.151031,3.621238,0.6801154,-52.190945
02-08-15 12,3.0406075,3.424733,2.656482,0.55963175,-51.371215
02-08-15 13,3.009621,3.055271,2.963971,0.520615,-48.484485
02-08-15 14,2.878389,2.896949,2.859829,0.418917,-45.001445
02-08-15 15,2.9560585,2.958935,2.953182,0.54908875,-66.831495
02-08-15 16,2.477568,2.524399,2.430737,0.51565305,-58.81299
02-08-15 17,2.158484,2.376956,1.940012,0.36424555,-59.13138
02-08-15 18,1.6743835,1.839541,1.509226,0.17503395,-100.50199
02-08-15 19,2.047863,2.096268,1.999458,0.2358569,-111.57895
02-08-15 20,1.7828665,1.949036,1.616697,0.17712765,-127.7874
02-08-15 21,1.8755135,1.936143,1.814884,0.2208165,-124.1062
02-08-15 22,1.990475,2.027222,1.953728,0.2344544,-113.6758
02-08-15 23,1.8603815,2.096568,1.624195,0.22192045,-109.4165
02-09-15 00,1.4662585,1.505331,1.427186,0.10969695,-126.2222
02-09-15 01,1.3450635,1.441818,1.248309,0.09775524,-132.50105
02-09-15 02,0.8038078,1.076555,0.5310606,0.066906085,-120.49485
02-09-15 03,0.6459478,0.7367677,0.5551279,0.0428585,-145.40315
02-09-15 04,0.81065205,0.9838211,0.637483,0.031627795,138.89815
02-09-15 05,0.59150955,0.7175169,0.4655022,0.02479174,-7.2958
02-09-15 06,0.5674231,0.666158,0.4686882,0.036416785,163.27635
02-09-15 07,0.82694095,0.8896077,0.7642742,0.04979224,155.575
02-09-15 08,0.77431545,1.116859,0.4317719,0.137228195,-75.252135
02-09-15 09,2.2344815,2.749383,1.71958,0.40703,-42.174865
02-09-15 10,4.0070345,4.212502,3.801567,0.7160073,-68.36676
02-09-15 11,3.9923315,4.033508,3.951155,0.74383905,-62.552505
02-09-15 12,3.4027225,3.558921,3.246524,0.64374505,-68.10843
02-09-15 13,3.184149,3.357579,3.010719,0.5612566,-74.328275
02-09-15 14,2.8901755,2.975234,2.805117,0.5340602,-77.17348
02-09-15 15,2.8782425,3.049151,2.707334,0.5521339,-84.061755
02-09-15 16,2.7057635,2.814566,2.596961,0.4781278,-79.21112
02-09-15 17,2.325063,2.564251,2.085875,0.4295584,-73.545825
02-09-15 18,1.629849,1.756147,1.503551,0.1630262,-101.35975
02-09-15 19,2.100163,2.240302,1.960024,0.17214555,-117.7817
02-09-15 20,2.1581345,2.210705,2.105564,0.2145527,-114.1193
02-09-15 21,2.3251295,2.504724,2.145535,0.2372329,-121.13165
02-09-15 22,1.60538125,2.248405,0.9623575,0.2045048,-79.858985
02-09-15 23,0.556783,0.5865157,0.5270503,0.05312336,114.660765
02-10-15 00,1.16723985,1.397814,0.9366657,0.12212083,-111.316
02-10-15 01,1.0021808,1.182638,0.8217236,0.079421855,-107.454745
02-10-15 02,0.555923,0.8935494,0.2182966,0.04476169,-118.6759
02-10-15 03,1.0632355,1.077156,1.049315,0.09195487,-76.266295
02-10-15 04,1.246019,1.291775,1.200263,0.1264196,-63.41757
02-10-15 05,0.81225245,0.8460909,0.778414,0.07115783,-33.17442
02-10-15 06,0.8678076,0.9182236,0.8173916,0.04473871,-115.3623
02-10-15 07,0.55010415,0.7152535,0.3849548,0.058819645,-79.73443
02-10-15 08,2.51087,2.951472,2.070268,0.3856746,-28.72276
02-10-15 09,3.3319745,3.434914,3.229035,0.56311025,-22.528425
02-10-15 10,4.3764155,4.657537,4.095294,0.77862315,-48.0182
02-10-15 11,4.431943,4.731414,4.132472,0.7764537,-40.122455
02-10-15 12,3.659659,3.700939,3.618379,0.6793439,-58.159865
02-10-15 13,2.714794,2.837793,2.591795,0.54182355,-40.63638
02-10-15 14,3.4177685,3.658222,3.177315,0.6357751,-71.576415
02-10-15 15,3.115306,3.43236,2.798252,0.6219334,-70.158155
02-10-15 16,2.5380845,2.630598,2.445571,0.54015155,-63.622255
02-10-15 17,2.065656,2.296641,1.834671,0.39046835,-74.431855
02-10-15 18,1.335559,1.411961,1.259157,0.139860225,-88.078655
02-10-15 19,1.8796045,1.939524,1.819685,0.19332665,-109.0063
02-10-15 20,1.8402405,1.897601,1.78288,0.1862456,-109.8427
02-10-15 21,1.511985,1.806703,1.217267,0.18058895,-108.2673
02-10-15 22,0.63949615,0.7088378,0.5701545,0.096826775,120.356945
02-10-15 23,0.5084107,0.6182328,0.3985886,0.06725704,-46.6378
02-11-15 00,1.1239336,1.273756,0.9741112,0.07791474,120.7186
02-11-15 01,1.0266412,1.197735,0.8555474,0.06660929,47.6859185
02-11-15 02,1.155052,1.26941,1.040694,0.12113495,-132.1959
02-11-15 03,1.925951,2.18295,1.668952,0.3197223,-130.8964
02-11-15 04,1.347776,1.535893,1.159659,0.22257085,-126.1942
02-11-15 05,1.2119045,1.40464,1.019169,0.1967912,-118.0071
02-11-15 06,1.092803,1.10473,1.080876,0.1702819,-116.35465
02-11-15 07,0.9065553,0.924374,0.8887366,0.11963444,-44.653655
02-11-15 08,1.105976,1.189023,1.022929,0.17340425,-17.096253
02-11-15 09,1.895747,2.415175,1.376319,0.330077,-62.954075
02-11-15 10,2.0244055,2.350637,1.698174,0.3584475,-67.80081
02-11-15 11,2.883482,3.01482,2.752144,0.4577682,-55.654115
02-11-15 12,2.869498,2.917527,2.821469,0.46480355,-62.800565
02-11-15 13,2.496012,2.703259,2.288765,0.3875675,-54.15756
02-11-15 14,2.858073,3.074097,2.642049,0.50595525,-61.62448
02-11-15 15,2.7070215,2.713188,2.700855,0.49269595,-62.13612
02-11-15 16,2.9087235,3.522183,2.295264,0.46767725,100.13162
02-11-15 17,1.861177,2.059902,1.662452,0.32343835,101.48721
02-11-15 18,0.94489775,1.039318,0.8504775,0.113371675,75.48365
02-11-15 19,1.16063075,1.49495,0.8263115,0.086771,108.47833
02-11-15 20,1.789072,1.867149,1.710995,0.1614527,142.7844
02-11-15 21,2.002519,2.046508,1.95853,0.23234575,147.59495
02-11-15 22,1.6408355,1.673234,1.608437,0.18588515,137.1598
02-11-15 23,1.235975,1.302895,1.169055,0.12555,139.43985
02-12-15 00,1.1546116,1.613102,0.6961212,0.078337085,-164.23845
02-12-15 01,1.4280115,1.569945,1.286078,0.1319658,-160.96715
02-12-15 02,1.476522,1.673815,1.279229,0.12957025,-159.398
02-12-15 03,0.96698875,1.038261,0.8957165,0.06738677,-106.131495
02-12-15 04,0.9023801,0.9956869,0.8090733,0.05775406,-48.1563
02-12-15 05,0.9509221,1.265457,0.6363872,0.11775995,-35.218055
02-12-15 06,2.6967915,3.092416,2.301167,0.4169925,-97.210295
02-12-15 07,3.531883,3.58217,3.481596,0.5779143,-105.30695
02-12-15 08,3.026372,3.370988,2.681756,0.59973025,-102.62783
02-12-15 09,2.7904015,2.871181,2.709622,0.5214158,-82.409715
02-12-15 10,2.5894195,2.701652,2.477187,0.449087,-71.76352
02-12-15 11,2.4902745,2.710901,2.269648,0.46170755,-50.59677
02-12-15 12,1.8012275,1.917434,1.685021,0.2592238,-48.24118
02-12-15 13,1.1727701,1.450228,0.8953122,0.17114225,-68.008485
02-12-15 14,1.564358,2.025678,1.103038,0.22773345,-76.747175
02-12-15 15,1.9649245,2.183345,1.746504,0.31771335,-49.14757
02-12-15 16,2.1791615,2.431709,1.926614,0.32620375,-35.72772
02-12-15 17,1.939213,2.160855,1.717571,0.2947165,-21.571975
02-12-15 18,1.1714475,1.185482,1.157413,0.09598191,-80.1731
02-12-15 19,1.4208665,1.538339,1.303394,0.19369915,169.61345
02-12-15 20,1.8757765,2.190833,1.56072,0.2904978,158.8748
02-12-15 21,3.0511345,3.440237,2.662032,0.53819305,168.3517
02-12-15 22,2.2535065,2.527737,1.979276,0.37340095,-172.38305
02-12-15 23,1.2628585,1.449036,1.076681,0.2802264,-2.1345
03-01-15 00,0.8841972,0.9480177,0.8203767,0.13006705,9.77285
03-01-15 01,0.53057145,0.5431888,0.5179541,0.05632594,83.303461
03-01-15 02,1.0078296,1.345923,0.6697362,0.11082967,-172.267
03-01-15 03,2.007898,2.051694,1.964102,0.2807712,166.9564
03-01-15 04,1.4717045,1.578223,1.365186,0.199628,175.9012
03-01-15 05,2.1578695,2.164441,2.151298,0.29836245,172.55485
03-01-15 06,1.8353255,1.924128,1.746523,0.26306055,-1.63955
03-01-15 07,1.262941,1.287868,1.238014,0.21605635,-175.9022
03-01-15 08,2.5265415,2.948914,2.104169,0.43487475,-158.6871
03-01-15 09,2.928871,2.98214,2.875602,0.53763335,-154.3912
03-01-15 10,2.7641745,2.977572,2.550777,0.57683635,-138.70945
03-01-15 11,2.723068,2.735694,2.710442,0.5627296,-137.40705
03-01-15 12,2.578192,2.707247,2.449137,0.4989015,-129.8384
03-01-15 13,2.3613335,2.697842,2.024825,0.4781176,-133.9962
03-01-15 14,2.1526995,2.393612,1.911787,0.4425562,-138.5825
03-01-15 15,2.468713,2.982664,1.954762,0.4218546,-47.348525
03-01-15 16,2.0678725,2.690514,1.445231,0.36229945,-106.606015
03-01-15 17,1.00648995,1.035353,0.9776269,0.1304208,139.95975
03-01-15 18,1.06854095,1.281122,0.8559599,0.1351453,25.95452
03-01-15 19,1.272695,1.419626,1.125764,0.097067335,128.58305
03-01-15 20,1.2779415,1.47316,1.082723,0.1114602,150.37955
03-01-15 21,1.1397912,1.366707,0.9128754,0.17154245,36.344455
03-01-15 22,1.42032455,1.956036,0.8846131,0.159470995,117.468145
03-01-15 23,2.342442,2.477393,2.207491,0.33690915,148.2514
03-02-15 00,0.87760935,1.26769,0.4875287,0.07155739,-154.8329
03-02-15 01,1.8072335,1.860203,1.754264,0.22299215,-176.42355
03-02-15 02,1.907993,1.963147,1.852839,0.25730895,1.83015
03-02-15 03,1.3218621,1.744256,0.8994682,0.23137025,-5.10715
03-02-15 04,0.6870299,0.7459214,0.6281384,0.09448252,89.0113755
03-02-15 05,0.5631922,0.6320608,0.4943236,0.04783654,-101.250615
03-02-15 06,0.5355814,0.6300539,0.4411089,0.061954955,-15.766525
03-02-15 07,0.38953525,0.4416892,0.3373813,0.06274225,-49.48475
03-02-15 08,1.3800395,1.442821,1.317258,0.23215365,-92.129245
03-02-15 09,1.340888,1.410965,1.270811,0.1562206,-26.7975315
03-02-15 10,1.7213145,2.011754,1.430875,0.3314557,11.7056575
03-02-15 11,2.221481,2.40716,2.035802,0.35668035,-20.18683
03-02-15 12,2.070688,2.136029,2.005347,0.2542107,-42.71298
03-02-15 13,2.11388,2.346437,1.881323,0.33664525,14.55119
03-02-15 14,1.9587895,2.199075,1.718504,0.3413835,27.41762
03-02-15 15,3.178451,3.556034,2.800868,0.4956072,108.01077
03-02-15 16,2.199499,2.357885,2.041113,0.3272115,126.33115
03-02-15 17,4.173564,4.737713,3.609415,0.70951545,135.3098
03-02-15 18,2.311954,2.741792,1.882116,0.3892541,100.5004
03-02-15 19,2.011781,2.334175,1.689387,0.303492,10.4423475
03-02-15 20,1.155477,1.234406,1.076548,0.159619,73.22861
03-02-15 21,1.715923,2.424178,1.007668,0.214808205,28.58172
03-02-15 22,1.7196205,1.956957,1.482284,0.24424765,-57.008525
03-02-15 23,1.991065,2.512483,1.469647,0.26147425,-50.72365
03-03-15 00,1.0143315,1.313566,0.715097,0.12692185,-68.267245
03-03-15 01,1.15890505,1.318147,0.9996631,0.1266243,-104.537005
03-03-15 02,0.77451845,0.9877996,0.5612373,0.08216536,-92.105155
03-03-15 03,0.6352422,0.6815806,0.5889038,0.080076705,65.592195
03-03-15 04,0.502996,0.6006531,0.4053389,0.059252435,-46.879975
03-03-15 05,0.5603856,0.7236609,0.3971103,0.029241815,54.481285
03-03-15 06,0.4401635,0.4576463,0.4226807,0.047041685,130.52675
03-03-15 07,0.62711775,0.728479,0.5257565,0.12269487,-65.25661
03-03-15 08,1.684672,2.220907,1.148437,0.3646893,-64.984695
03-03-15 09,2.525078,2.714416,2.33574,0.50940075,-67.544495
03-03-15 10,2.739818,2.778329,2.701307,0.4596768,-58.888795
03-03-15 11,3.3369675,3.524853,3.149082,0.6086604,-60.70108
03-03-15 12,3.344251,3.406238,3.282264,0.56971905,-64.626695
03-03-15 13,2.904847,2.995341,2.814353,0.53594845,-60.98329
03-03-15 14,3.1746455,3.22129,3.128001,0.6077357,-75.090395
03-03-15 15,3.5683285,3.578322,3.558335,0.6522152,-76.795715
03-03-15 16,3.357656,3.62557,3.089742,0.64478175,-75.638305
03-03-15 17,3.030372,3.122724,2.93802,0.53300575,-94.564025
03-03-15 18,2.6294465,3.120658,2.138235,0.4178772,-110.7466
03-03-15 19,1.9481955,2.074879,1.821512,0.2183619,-118.99765
03-03-15 20,1.7885145,1.801918,1.775111,0.20487635,-115.49955
03-03-15 21,1.4776285,1.738353,1.216904,0.17218905,-101.01394
03-03-15 22,0.9216087,1.230007,0.6132104,0.11129971,-16.74082
03-03-15 23,0.7714333,0.8786745,0.6641921,0.07548953,-136.8914
03-04-15 00,1.5895095,1.665087,1.513932,0.16850985,166.1579
03-04-15 01,1.747969,2.183489,1.312449,0.2971498,137.16
03-04-15 02,0.6137107,0.6867349,0.5406865,0.069760555,109.026765
03-04-15 03,1.592062,1.60109,1.583034,0.24510075,144.57485
03-04-15 04,0.9037647,0.90826,0.8992694,0.091062225,40.52361
03-04-15 05,1.01480405,1.039226,0.9903821,0.092963475,23.8986
03-04-15 06,0.86065605,0.8626291,0.858683,0.10406684,-61.08217
03-04-15 07,0.7802068,0.8722727,0.6881409,0.15023605,-5.51445
03-04-15 08,1.1486389,1.398982,0.8982958,0.29479065,-158.037
03-04-15 09,1.81029,1.890969,1.729611,0.32652665,-157.04245
03-04-15 10,2.128392,2.421261,1.835523,0.4245261,-131.3506
03-04-15 11,2.4387665,2.503356,2.374177,0.4436593,-123.6484
03-04-15 12,2.360068,2.487693,2.232443,0.50644325,-101.10725
03-04-15 13,2.613511,2.798499,2.428523,0.4778906,-88.968845
03-04-15 14,2.7318735,2.969627,2.49412,0.4661304,-74.248275
03-04-15 15,2.1504605,2.198179,2.102742,0.3737547,-82.79385
03-04-15 16,2.515813,2.751784,2.279842,0.43339665,-126.7422
03-04-15 17,1.651033,1.904527,1.397539,0.25549595,-114.54608
03-04-15 18,0.74458595,0.7803132,0.7088587,0.08698969,105.770735
03-04-15 19,1.2631928,1.895457,0.6309286,0.1627592,47.818755
03-04-15 20,1.1367858,1.489388,0.7841836,0.128673155,44.61852
03-04-15 21,0.9594766,0.9749839,0.9439693,0.0713372,121.1062
03-04-15 22,0.93552425,0.9619138,0.9091347,0.054792195,112.7048
03-04-15 23,0.63858905,0.7656918,0.5114863,0.06112061,73.22997
03-05-15 00,1.1865929,1.932214,0.4409718,0.166379495,-87.34746
03-05-15 01,0.90943675,1.013191,0.8056825,0.09450617,-74.948425
03-05-15 02,1.33006695,1.746601,0.9135329,0.2310778,-47.69336
03-05-15 03,1.564857,2.254672,0.875042,0.241379085,-27.155945
03-05-15 04,0.96761395,1.014742,0.9204859,0.106688535,-36.499695
03-05-15 05,1.197425,1.310375,1.084475,0.09979105,-81.47992
03-05-15 06,1.249909,1.37491,1.124908,0.1611049,-95.663335
03-05-15 07,1.782251,1.957946,1.606556,0.2840952,-60.32103
03-05-15 08,2.3711055,2.582081,2.16013,0.378008,-54.249555
03-05-15 09,2.9625645,3.16128,2.763849,0.5044552,-59.24919
03-05-15 10,3.245898,3.290437,3.201359,0.53060515,-56.04471
03-05-15 11,3.466323,3.646917,3.285729,0.57998105,-58.825045
03-05-15 12,3.439455,3.466263,3.412647,0.59839765,-62.861635
03-05-15 13,3.2174615,3.341106,3.093817,0.50091185,-38.52768
03-05-15 14,3.098881,3.460126,2.737636,0.55664185,-67.88927
03-05-15 15,3.021444,3.112244,2.930644,0.51546025,-66.9727
03-05-15 16,2.5342,2.848891,2.219509,0.44923595,-71.131485
03-05-15 17,2.207782,2.424742,1.990822,0.3649708,-93.10639
03-05-15 18,1.711878,1.849816,1.57394,0.20000165,-99.46858
03-05-15 19,1.4728885,1.561977,1.3838,0.1744475,-92.360445
03-05-15 20,1.1336135,1.139838,1.127389,0.1377205,-80.58368
03-05-15 21,1.3027,1.459302,1.146098,0.1325053,-47.967195
03-05-15 22,1.224989,1.378463,1.071515,0.092550685,-63.59819
03-05-15 23,0.39193795,0.5342413,0.2496346,0.049463435,-123.333315
03-06-15 00,1.9402495,1.959205,1.921294,0.21044845,-120.05185
03-06-15 01,1.8476885,1.862308,1.833069,0.1858815,-115.8361
03-06-15 02,1.625193,1.714561,1.535825,0.1560318,-119.44575
03-06-15 03,1.9295345,2.384376,1.474693,0.25360005,-126.58425
03-06-15 04,2.6521705,2.881136,2.423205,0.45055235,-128.61115
03-06-15 05,2.510902,2.585455,2.436349,0.41406875,-121.41315
03-06-15 06,2.1584225,2.376108,1.940737,0.37337295,-116.754
03-06-15 07,1.700833,2.121104,1.280562,0.2933269,-90.896775
03-06-15 08,2.3438325,2.63197,2.055695,0.4917685,-87.307315
03-06-15 09,3.4249245,3.770615,3.079234,0.60694195,-75.163665
03-06-15 10,3.653565,3.779548,3.527582,0.6435847,-62.530975
03-06-15 11,3.576063,3.737968,3.414158,0.64425645,-67.785825
03-06-15 12,2.7296765,2.887005,2.572348,0.55895695,-62.49759
03-06-15 13,2.306179,2.426206,2.186152,0.42041355,-72.63252
03-06-15 14,2.324222,2.420578,2.227866,0.39852095,-73.835065
03-06-15 15,2.25661,2.270673,2.242547,0.40347965,-74.193085
03-06-15 16,2.073664,2.192791,1.954537,0.3628114,-85.776945
03-06-15 17,1.727102,1.934129,1.520075,0.2817003,-106.74195
03-06-15 18,1.397036,1.566534,1.227538,0.14644665,-135.6141
03-06-15 19,1.7042825,1.80224,1.606325,0.2068577,-132.3265
03-06-15 20,1.756016,1.822342,1.68969,0.2237555,-126.3269
03-06-15 21,2.0399985,2.190446,1.889551,0.2917977,-125.7353
03-06-15 22,2.6755815,2.785125,2.566038,0.4435762,-121.87385
03-06-15 23,2.156942,2.362388,1.951496,0.32600615,-130.79325
03-07-15 00,0.44076285,0.5279877,0.353538,0.06826743,-57.100675
03-07-15 01,0.4246275,0.4775631,0.3716919,0.043087265,-2.5317
03-07-15 02,0.7856846,0.8801752,0.691194,0.04930466,-85.09085
03-07-15 03,0.8053359,0.985419,0.6252528,0.04445423,-112.40098
03-07-15 04,0.69283375,0.8783361,0.5073314,0.04477483,-14.8142
03-07-15 05,0.6386724,0.6484593,0.6288855,0.102721695,-82.23059
03-07-15 06,0.7602325,0.8798463,0.6406187,0.05481179,-142.4935
03-07-15 07,1.1340675,1.209808,1.058327,0.086797,-121.9454
03-07-15 08,1.30591,1.473061,1.138759,0.2173386,-73.65547
03-07-15 09,1.8996725,2.021846,1.777499,0.3611138,-47.93466
03-07-15 10,2.5707485,2.796544,2.344953,0.3965178,-15.24199
03-07-15 11,2.993221,3.037259,2.949183,0.45855755,-15.531785
03-07-15 12,2.747578,2.973846,2.52131,0.4074167,-10.8885195
03-07-15 13,2.244415,2.549773,1.939057,0.45559165,34.83549
03-07-15 14,3.3457055,3.408668,3.282743,0.6003653,42.027515
03-07-15 15,3.0197825,3.144438,2.895127,0.5946639,57.025055
03-07-15 16,2.2375455,2.486048,1.989043,0.409537,58.501965
03-07-15 17,1.901979,2.403039,1.400919,0.34518925,54.310855
03-07-15 18,0.7550857,0.7746768,0.7354946,0.05380127,115.184845
03-07-15 19,1.297376,1.420679,1.174073,0.03847535,142.6179
03-07-15 20,1.3563275,1.370226,1.342429,0.036502135,152.4252
